order_item_id,order_id,order_date,order_status,payment_method,shipping_method,promo_code,customer_id,customer_name,gender,age_group,loyalty_tier,store_id,store_name,city,state,region,latitude,longitude,product_id,product_name,brand,category,subcategory,quantity,unit_price,discount_pct,sales,cost,profit,returned,return_date
5537,2652,2024-09-02,Completed,Credit Card,Express,WELCOME5,124,Rohan Yadav,Female,35-44,Platinum,4,Lucknow Hazratganj,Lucknow,Uttar Pradesh,North,26.8467,80.9462,27,Homely Dining Chair 3,Homely,Home,Furniture,4,1342.43,0.25,4027.29,2732.32,1294.97,False,
5538,2653,2024-10-13,Completed,UPI,Standard,NONE,59,Shaurya Malhotra,Female,35-44,Platinum,19,Nagpur Civil Lines,Nagpur,Maharashtra,Central,21.1458,79.0882,50,Aurelia Sneakers 2,Aurelia,Fashion,Footwear,2,986.97,0.15,1677.85,1089.52,588.33,False,
5539,2653,2024-10-13,Completed,UPI,Standard,NONE,59,Shaurya Malhotra,Female,35-44,Platinum,19,Nagpur Civil Lines,Nagpur,Maharashtra,Central,21.1458,79.0882,64,VivaBeauty Kajal 4,VivaBeauty,Beauty,Makeup,1,1241.99,0.05,1179.89,663.89,516.0,False,
5540,2654,2024-07-13,Completed,UPI,Standard,NONE,303,Shaurya Kapoor,Female,18-24,Standard,18,Bhopal DB Mall,Bhopal,Madhya Pradesh,Central,23.2599,77.4126,57,LuxeLook Moisturizer 3,LuxeLook,Beauty,Skincare,1,1225.18,0.2,980.14,902.62,77.52,False,
5541,2655,2025-10-28,Completed,Debit Card,Express,NONE,106,Arjun Patel,Female,35-44,Platinum,5,Bengaluru Indiranagar,Bengaluru,Karnataka,South,12.9784,77.6408,58,LuxeLook Serum 4,LuxeLook,Beauty,Skincare,2,232.35,0.15,395.0,339.4,55.6,False,
5542,2655,2025-10-28,Completed,Debit Card,Express,NONE,106,Arjun Patel,Female,35-44,Platinum,5,Bengaluru Indiranagar,Bengaluru,Karnataka,South,12.9784,77.6408,72,ActivePro Skipping Rope 6,ActivePro,Sports,Fitness,2,2380.05,0.15,4046.09,2621.1,1424.99,False,
5543,2656,2024-04-23,Completed,Debit Card,Standard,NONE,419,Pooja Mishra,Female,35-44,Silver,14,Pune Koregaon Park,Pune,Maharashtra,West,18.5362,73.8937,37,Aurelia Polo Shirt 1,Aurelia,Fashion,Menswear,1,373.48,0,373.48,294.42,79.06,False,
5544,2656,2024-04-23,Completed,Debit Card,Standard,NONE,419,Pooja Mishra,Female,35-44,Silver,14,Pune Koregaon Park,Pune,Maharashtra,West,18.5362,73.8937,3,NovaTech Smartphone 3,NovaTech,Technology,Phones,2,2374.11,0,4748.22,2747.9,2000.32,False,
5545,2656,2024-04-23,Completed,Debit Card,Standard,NONE,419,Pooja Mishra,Female,35-44,Silver,14,Pune Koregaon Park,Pune,Maharashtra,West,18.5362,73.8937,45,NorthThread Saree 3,NorthThread,Fashion,Womenswear,1,3823.68,0.05,3632.5,2952.88,679.62,False,
5546,2657,2025-03-30,Completed,Wallet,Standard,LOYALTY20,182,Anaya Chopra,Female,45-54,Platinum,17,Indore Vijay Nagar,Indore,Madhya Pradesh,Central,22.7533,75.8937,71,FitMax Yoga Mat 5,FitMax,Sports,Fitness,4,3272.19,0.1,11779.88,10513.48,1266.4,False,
5547,2658,2024-07-15,Completed,Debit Card,Express,WELCOME5,182,Anaya Chopra,Female,45-54,Platinum,18,Bhopal DB Mall,Bhopal,Madhya Pradesh,Central,23.2599,77.4126,45,NorthThread Saree 3,NorthThread,Fashion,Womenswear,2,3913.64,0.05,7435.92,5905.76,1530.16,False,
5548,2658,2024-07-15,Completed,Debit Card,Express,WELCOME5,182,Anaya Chopra,Female,45-54,Platinum,18,Bhopal DB Mall,Bhopal,Madhya Pradesh,Central,23.2599,77.4126,83,TastyCo Cookies 5,TastyCo,Grocery,Packaged Food,1,50.76,0.15000000000000002,43.15,25.22,17.93,False,
5549,2658,2024-07-15,Completed,Debit Card,Express,WELCOME5,182,Anaya Chopra,Female,45-54,Platinum,18,Bhopal DB Mall,Bhopal,Madhya Pradesh,Central,23.2599,77.4126,25,CasaCraft Bookshelf 1,CasaCraft,Home,Furniture,1,7139.81,0.1,6425.83,3691.6,2734.23,False,
5550,2658,2024-07-15,Completed,Debit Card,Express,WELCOME5,182,Anaya Chopra,Female,45-54,Platinum,18,Bhopal DB Mall,Bhopal,Madhya Pradesh,Central,23.2599,77.4126,63,VivaBeauty Kajal 3,VivaBeauty,Beauty,Makeup,1,875.02,0.2,700.02,696.87,3.15,False,
5551,2659,2024-10-03,Completed,Credit Card,Express,NONE,745,Sneha Khan,Female,25-34,Platinum,20,Raipur Magneto Mall,Raipur,Chhattisgarh,Central,21.2514,81.6296,34,Homely Planter 4,Homely,Home,Decor,1,14737.85,0.15,12527.17,9231.07,3296.1,False,
5552,2660,2025-06-05,Completed,Wallet,Standard,FESTIVE10,533,Anika Gupta,Female,18-24,Platinum,7,Hyderabad Banjara Hills,Hyderabad,Telangana,South,17.4126,78.4483,43,NorthThread Dress 1,NorthThread,Fashion,Womenswear,2,658.53,0.2,1053.65,750.82,302.83,False,
5553,2661,2025-04-01,Completed,Cash on Delivery,Standard,NONE,187,Sahil Yadav,Male,35-44,Platinum,14,Pune Koregaon Park,Pune,Maharashtra,West,18.5362,73.8937,67,TrailGo Resistance Bands 1,TrailGo,Sports,Fitness,1,2442.07,0.15,2075.76,1565.77,509.99,False,
5554,2662,2025-05-20,Completed,Wallet,Express,FESTIVE10,10,Tanya Mishra,Female,25-34,Gold,5,Bengaluru Indiranagar,Bengaluru,Karnataka,South,12.9784,77.6408,24,CasaCraft Dinner Set 6,CasaCraft,Home,Kitchen,2,2571.23,0.2,4113.97,3551.48,562.49,False,
5555,2663,2024-01-13,Completed,Debit Card,Standard,NONE,35,Avni Verma,Male,35-44,Standard,3,Jaipur Pink City,Jaipur,Rajasthan,North,26.9124,75.7873,7,NovaTech Ultrabook 1,NovaTech,Technology,Laptops,1,12958.32,0.1,11662.49,6616.68,5045.81,False,
5556,2663,2024-01-13,Completed,Debit Card,Standard,NONE,35,Avni Verma,Male,35-44,Standard,3,Jaipur Pink City,Jaipur,Rajasthan,North,26.9124,75.7873,71,FitMax Yoga Mat 5,FitMax,Sports,Fitness,1,3369.78,0.2,2695.82,2628.37,67.45,False,
5557,2663,2024-01-13,Completed,Debit Card,Standard,NONE,35,Avni Verma,Male,35-44,Standard,3,Jaipur Pink City,Jaipur,Rajasthan,North,26.9124,75.7873,5,Orbit Budget Phone 5,Orbit,Technology,Phones,2,804.84,0,1609.68,1130.82,478.86,False,
5558,2663,2024-01-13,Completed,Debit Card,Standard,NONE,35,Avni Verma,Male,35-44,Standard,3,Jaipur Pink City,Jaipur,Rajasthan,North,26.9124,75.7873,31,CasaCraft Planter 1,CasaCraft,Home,Decor,1,475.84,0,475.84,385.92,89.92,False,
5559,2663,2024-01-13,Completed,Debit Card,Standard,NONE,35,Avni Verma,Male,35-44,Standard,3,Jaipur Pink City,Jaipur,Rajasthan,North,26.9124,75.7873,25,CasaCraft Bookshelf 1,CasaCraft,Home,Furniture,1,6962.17,0,6962.17,3691.6,3270.57,False,
5560,2664,2025-09-12,Completed,Debit Card,Store Pickup,NONE,312,Vikram Das,Male,35-44,Silver,15,Ahmedabad CG Road,Ahmedabad,Gujarat,West,23.0225,72.5714,29,CasaCraft Office Chair 5,CasaCraft,Home,Furniture,2,3830.34,0.15,6511.58,5947.44,564.14,False,
5561,2665,2024-06-14,Completed,Credit Card,Express,NONE,329,Kabir Das,Female,25-34,Standard,13,Mumbai Bandra,Mumbai,Maharashtra,West,19.0596,72.8295,75,ActivePro Rain Jacket 3,ActivePro,Sports,Outdoor,1,4652.31,0.15,3954.46,3008.96,945.5,False,
5562,2665,2024-06-14,Completed,Credit Card,Express,NONE,329,Kabir Das,Female,25-34,Standard,13,Mumbai Bandra,Mumbai,Maharashtra,West,19.0596,72.8295,83,TastyCo Cookies 5,TastyCo,Grocery,Packaged Food,1,50.67,0.1,45.6,25.22,20.38,False,
5563,2665,2024-06-14,Completed,Credit Card,Express,NONE,329,Kabir Das,Female,25-34,Standard,13,Mumbai Bandra,Mumbai,Maharashtra,West,19.0596,72.8295,52,NorthThread Flip Flops 4,NorthThread,Fashion,Footwear,1,1471.21,0.15,1250.53,945.65,304.88,False,
5564,2666,2024-04-09,Completed,Net Banking,Store Pickup,WELCOME5,36,Aarav Saxena,Female,25-34,Standard,11,Guwahati GS Road,Guwahati,Assam,East,26.1445,91.7362,78,TrailGo Tent 6,TrailGo,Sports,Outdoor,2,474.6,0.15000000000000002,806.82,714.78,92.04,False,
5565,2667,2025-11-21,Completed,UPI,Express,NONE,588,Ira Joshi,Male,25-34,Silver,5,Bengaluru Indiranagar,Bengaluru,Karnataka,South,12.9784,77.6408,35,UrbanNest Wall Lamp 5,UrbanNest,Home,Decor,4,4124.52,0.15,14023.37,7779.0,6244.37,False,
5566,2668,2025-10-17,Completed,Cash on Delivery,Standard,FESTIVE10,435,Ravi Agarwal,Female,35-44,Gold,6,Chennai T Nagar,Chennai,Tamil Nadu,South,13.0418,80.2341,29,CasaCraft Office Chair 5,CasaCraft,Home,Furniture,1,3877.38,0.15000000000000002,3295.77,2973.72,322.05,False,
5567,2668,2025-10-17,Completed,Cash on Delivery,Standard,FESTIVE10,435,Ravi Agarwal,Female,35-44,Gold,6,Chennai T Nagar,Chennai,Tamil Nadu,South,13.0418,80.2341,73,FitMax Tent 1,FitMax,Sports,Outdoor,1,862.76,0.2,690.21,673.98,16.23,False,
5568,2669,2024-06-06,Completed,Credit Card,Standard,LOYALTY20,343,Vihaan Singh,Female,35-44,Silver,3,Jaipur Pink City,Jaipur,Rajasthan,North,26.9124,75.7873,39,ModeX Denim Jeans 3,ModeX,Fashion,Menswear,1,3111.93,0.1,2800.74,2281.2,519.54,False,
5569,2669,2024-06-06,Completed,Credit Card,Standard,LOYALTY20,343,Vihaan Singh,Female,35-44,Silver,3,Jaipur Pink City,Jaipur,Rajasthan,North,26.9124,75.7873,47,Aurelia Dress 5,Aurelia,Fashion,Womenswear,1,1543.73,0.05,1466.54,937.91,528.63,False,
5570,2670,2024-11-01,Completed,Net Banking,Store Pickup,NONE,700,Neha Bose,Male,25-34,Silver,9,Kolkata Park Street,Kolkata,West Bengal,East,22.5531,88.3525,75,ActivePro Rain Jacket 3,ActivePro,Sports,Outdoor,2,5002.35,0.05,9504.47,6017.92,3486.55,False,
5571,2670,2024-11-01,Completed,Net Banking,Store Pickup,NONE,700,Neha Bose,Male,25-34,Silver,9,Kolkata Park Street,Kolkata,West Bengal,East,22.5531,88.3525,79,NatureBox Breakfast Cereal 1,NatureBox,Grocery,Packaged Food,1,585.11,0.1,526.6,372.1,154.5,False,
5572,2670,2024-11-01,Completed,Net Banking,Store Pickup,NONE,700,Neha Bose,Male,25-34,Silver,9,Kolkata Park Street,Kolkata,West Bengal,East,22.5531,88.3525,28,Decora Dining Chair 4,Decora,Home,Furniture,2,283.14,0.05,537.97,394.5,143.47,False,
5573,2671,2025-12-05,Completed,Wallet,Express,NONE,83,Neha Bose,Male,45-54,Platinum,15,Ahmedabad CG Road,Ahmedabad,Gujarat,West,23.0225,72.5714,34,Homely Planter 4,Homely,Home,Decor,2,14745.38,0.15,25067.15,18462.14,6605.01,False,
5574,2671,2025-12-05,Completed,Wallet,Express,NONE,83,Neha Bose,Male,45-54,Platinum,15,Ahmedabad CG Road,Ahmedabad,Gujarat,West,23.0225,72.5714,58,LuxeLook Serum 4,LuxeLook,Beauty,Skincare,1,258.23,0.05,245.32,169.7,75.62,False,
5575,2671,2025-12-05,Completed,Wallet,Express,NONE,83,Neha Bose,Male,45-54,Platinum,15,Ahmedabad CG Road,Ahmedabad,Gujarat,West,23.0225,72.5714,52,NorthThread Flip Flops 4,NorthThread,Fashion,Footwear,1,1556.29,0.15,1322.85,945.65,377.2,False,
5576,2671,2025-12-05,Completed,Wallet,Express,NONE,83,Neha Bose,Male,45-54,Platinum,15,Ahmedabad CG Road,Ahmedabad,Gujarat,West,23.0225,72.5714,51,ModeX Flip Flops 3,ModeX,Fashion,Footwear,2,391.23,0.2,625.97,562.1,63.87,False,
5577,2672,2025-12-31,Completed,Cash on Delivery,Store Pickup,NONE,479,Aditya Das,Male,35-44,Platinum,3,Jaipur Pink City,Jaipur,Rajasthan,North,26.9124,75.7873,35,UrbanNest Wall Lamp 5,UrbanNest,Home,Decor,3,3956.29,0,11868.87,5834.25,6034.62,False,
5578,2672,2025-12-31,Completed,Cash on Delivery,Store Pickup,NONE,479,Aditya Das,Male,35-44,Platinum,3,Jaipur Pink City,Jaipur,Rajasthan,North,26.9124,75.7873,75,ActivePro Rain Jacket 3,ActivePro,Sports,Outdoor,2,4919.54,0.1,8855.17,6017.92,2837.25,False,
5579,2673,2024-05-04,Completed,Debit Card,Standard,CLEARANCE15,327,Neha Malhotra,Female,45-54,Standard,3,Jaipur Pink City,Jaipur,Rajasthan,North,26.9124,75.7873,40,Aurelia Jacket 4,Aurelia,Fashion,Menswear,1,3850.82,0.25,2888.12,2407.87,480.25,False,
5580,2674,2025-06-20,Completed,Cash on Delivery,Store Pickup,CLEARANCE15,172,Kabir Nair,Female,18-24,Standard,16,Surat VR Mall,Surat,Gujarat,West,21.1702,72.8311,28,Decora Dining Chair 4,Decora,Home,Furniture,1,283.54,0.05,269.36,197.25,72.11,False,
5581,2674,2025-06-20,Completed,Cash on Delivery,Store Pickup,CLEARANCE15,172,Kabir Nair,Female,18-24,Standard,16,Surat VR Mall,Surat,Gujarat,West,21.1702,72.8311,58,LuxeLook Serum 4,LuxeLook,Beauty,Skincare,2,258.39,0.05,490.94,339.4,151.54,False,
5582,2675,2025-10-23,Completed,Debit Card,Express,CLEARANCE15,38,Shaurya Patel,Prefer not to say,18-24,Platinum,17,Indore Vijay Nagar,Indore,Madhya Pradesh,Central,22.7533,75.8937,16,ByteWave Wireless Earbuds 4,ByteWave,Technology,Accessories,2,7987.59,0.15000000000000002,13578.9,9604.4,3974.5,False,
5583,2676,2025-10-17,Completed,Credit Card,Standard,NONE,589,Kiara Sharma,Female,18-24,Silver,11,Guwahati GS Road,Guwahati,Assam,East,26.1445,91.7362,7,NovaTech Ultrabook 1,NovaTech,Technology,Laptops,1,13270.54,0.05,12607.01,6616.68,5990.33,False,
5584,2676,2025-10-17,Completed,Credit Card,Standard,NONE,589,Kiara Sharma,Female,18-24,Silver,11,Guwahati GS Road,Guwahati,Assam,East,26.1445,91.7362,35,UrbanNest Wall Lamp 5,UrbanNest,Home,Decor,3,4008.84,0.1,10823.87,5834.25,4989.62,False,
5585,2677,2024-08-06,Completed,Net Banking,Express,FESTIVE10,614,Reyansh Agarwal,Male,35-44,Silver,1,Delhi Connaught Place,Delhi,Delhi,North,28.6315,77.2167,84,DailyBite Sauce 6,DailyBite,Grocery,Packaged Food,1,146.04,0.1,131.44,73.23,58.21,False,
5586,2678,2025-05-11,Completed,UPI,Store Pickup,FESTIVE10,546,Kiara Singh,Female,18-24,Platinum,6,Chennai T Nagar,Chennai,Tamil Nadu,South,13.0418,80.2341,54,ModeX Running Shoes 6,ModeX,Fashion,Footwear,1,2822.32,0.2,2257.86,2214.9,42.96,False,
5587,2678,2025-05-11,Completed,UPI,Store Pickup,FESTIVE10,546,Kiara Singh,Female,18-24,Platinum,6,Chennai T Nagar,Chennai,Tamil Nadu,South,13.0418,80.2341,20,Decora Electric Kettle 2,Decora,Home,Kitchen,1,4108.57,0.1,3697.71,2182.64,1515.07,False,
5588,2678,2025-05-11,Completed,UPI,Store Pickup,FESTIVE10,546,Kiara Singh,Female,18-24,Platinum,6,Chennai T Nagar,Chennai,Tamil Nadu,South,13.0418,80.2341,27,Homely Dining Chair 3,Homely,Home,Furniture,2,1217.4,0.1,2191.32,1366.16,825.16,False,
5589,2679,2024-10-03,Completed,Net Banking,Standard,WELCOME5,343,Vihaan Singh,Female,35-44,Silver,1,Delhi Connaught Place,Delhi,Delhi,North,28.6315,77.2167,67,TrailGo Resistance Bands 1,TrailGo,Sports,Fitness,2,2567.58,0.15,4364.89,3131.54,1233.35,False,
5590,2680,2025-09-27,Completed,Debit Card,Express,NONE,443,Anjali Chopra,Male,25-34,Gold,5,Bengaluru Indiranagar,Bengaluru,Karnataka,South,12.9784,77.6408,6,ApexDigital Budget Phone 6,ApexDigital,Technology,Phones,2,4846.15,0,9692.3,5265.38,4426.92,False,
5591,2680,2025-09-27,Completed,Debit Card,Express,NONE,443,Anjali Chopra,Male,25-34,Gold,5,Bengaluru Indiranagar,Bengaluru,Karnataka,South,12.9784,77.6408,35,UrbanNest Wall Lamp 5,UrbanNest,Home,Decor,1,4151.27,0.05,3943.71,1944.75,1998.96,False,
5592,2681,2025-10-07,Completed,UPI,Express,FESTIVE10,525,Meera Khan,Female,18-24,Silver,12,Patna Frazer Road,Patna,Bihar,East,25.5941,85.1376,65,LuxeLook Lipstick 5,LuxeLook,Beauty,Makeup,1,143.03,0.15000000000000002,121.58,104.71,16.87,False,
5593,2681,2025-10-07,Completed,UPI,Express,FESTIVE10,525,Meera Khan,Female,18-24,Silver,12,Patna Frazer Road,Patna,Bihar,East,25.5941,85.1376,18,ApexDigital Smart Watch 6,ApexDigital,Technology,Accessories,1,1386.49,0.15000000000000002,1178.52,838.64,339.88,False,
5594,2681,2025-10-07,Completed,UPI,Express,FESTIVE10,525,Meera Khan,Female,18-24,Silver,12,Patna Frazer Road,Patna,Bihar,East,25.5941,85.1376,83,TastyCo Cookies 5,TastyCo,Grocery,Packaged Food,1,49.38,0.2,39.5,25.22,14.28,False,
5595,2682,2025-12-05,Completed,Wallet,Express,LOYALTY20,254,Pooja Sharma,Male,35-44,Silver,12,Patna Frazer Road,Patna,Bihar,East,25.5941,85.1376,83,TastyCo Cookies 5,TastyCo,Grocery,Packaged Food,2,48.23,0.3,67.52,50.44,17.08,False,
5596,2682,2025-12-05,Completed,Wallet,Express,LOYALTY20,254,Pooja Sharma,Male,35-44,Silver,12,Patna Frazer Road,Patna,Bihar,East,25.5941,85.1376,58,LuxeLook Serum 4,LuxeLook,Beauty,Skincare,2,231.25,0.2,370.0,339.4,30.6,False,
5597,2682,2025-12-05,Completed,Wallet,Express,LOYALTY20,254,Pooja Sharma,Male,35-44,Silver,12,Patna Frazer Road,Patna,Bihar,East,25.5941,85.1376,56,VivaBeauty Face Wash 2,VivaBeauty,Beauty,Skincare,1,600.7,0.15000000000000002,510.6,405.65,104.95,False,
5598,2683,2025-02-27,Completed,Debit Card,Express,NONE,41,Aadhya Singh,Female,18-24,Standard,1,Delhi Connaught Place,Delhi,Delhi,North,28.6315,77.2167,89,TastyCo Juice 5,TastyCo,Grocery,Beverages,1,413.78,0.1,372.4,293.03,79.37,False,
5599,2684,2024-04-26,Completed,Wallet,Standard,FESTIVE10,566,Aarav Iyer,Male,18-24,Platinum,15,Ahmedabad CG Road,Ahmedabad,Gujarat,West,23.0225,72.5714,27,Homely Dining Chair 3,Homely,Home,Furniture,2,1231.07,0.2,1969.71,1366.16,603.55,False,
5600,2684,2024-04-26,Completed,Wallet,Standard,FESTIVE10,566,Aarav Iyer,Male,18-24,Platinum,15,Ahmedabad CG Road,Ahmedabad,Gujarat,West,23.0225,72.5714,77,FitMax Water Bottle 5,FitMax,Sports,Outdoor,2,3345.98,0.25,5018.97,5299.9,-280.93,False,
5601,2684,2024-04-26,Completed,Wallet,Standard,FESTIVE10,566,Aarav Iyer,Male,18-24,Platinum,15,Ahmedabad CG Road,Ahmedabad,Gujarat,West,23.0225,72.5714,69,ActivePro Dumbbell Set 3,ActivePro,Sports,Fitness,1,3238.37,0.25,2428.78,2708.01,-279.23,False,
5602,2684,2024-04-26,Completed,Wallet,Standard,FESTIVE10,566,Aarav Iyer,Male,18-24,Platinum,15,Ahmedabad CG Road,Ahmedabad,Gujarat,West,23.0225,72.5714,12,ZenMobile Student Laptop 6,ZenMobile,Technology,Laptops,1,7905.13,0.1,7114.62,4229.84,2884.78,False,
5603,2685,2025-10-06,Completed,Cash on Delivery,Standard,WELCOME5,223,Karan Kapoor,Female,35-44,Silver,7,Hyderabad Banjara Hills,Hyderabad,Telangana,South,17.4126,78.4483,77,FitMax Water Bottle 5,FitMax,Sports,Outdoor,1,3306.89,0.1,2976.2,2649.95,326.25,False,
5604,2686,2024-11-24,Completed,Wallet,Standard,CLEARANCE15,15,Pooja Das,Male,55+,Standard,15,Ahmedabad CG Road,Ahmedabad,Gujarat,West,23.0225,72.5714,42,NorthThread Polo Shirt 6,NorthThread,Fashion,Menswear,1,370.95,0.15000000000000002,315.31,239.71,75.6,False,
5605,2686,2024-11-24,Completed,Wallet,Standard,CLEARANCE15,15,Pooja Das,Male,55+,Standard,15,Ahmedabad CG Road,Ahmedabad,Gujarat,West,23.0225,72.5714,29,CasaCraft Office Chair 5,CasaCraft,Home,Furniture,1,4038.34,0.1,3634.51,2973.72,660.79,False,
5606,2687,2024-05-31,Completed,UPI,Standard,FESTIVE10,639,Avni Kapoor,Female,45-54,Gold,1,Delhi Connaught Place,Delhi,Delhi,North,28.6315,77.2167,89,TastyCo Juice 5,TastyCo,Grocery,Beverages,1,406.85,0.15000000000000002,345.82,293.03,52.79,False,
5607,2687,2024-05-31,Completed,UPI,Standard,FESTIVE10,639,Avni Kapoor,Female,45-54,Gold,1,Delhi Connaught Place,Delhi,Delhi,North,28.6315,77.2167,56,VivaBeauty Face Wash 2,VivaBeauty,Beauty,Skincare,2,580.16,0.15000000000000002,986.27,811.3,174.97,False,
5608,2688,2024-03-04,Completed,UPI,Store Pickup,FESTIVE10,307,Meera Chopra,Male,18-24,Standard,3,Jaipur Pink City,Jaipur,Rajasthan,North,26.9124,75.7873,47,Aurelia Dress 5,Aurelia,Fashion,Womenswear,2,1469.94,0.1,2645.89,1875.82,770.07,False,
5609,2689,2025-02-11,Completed,Debit Card,Store Pickup,FESTIVE10,661,Shaurya Patel,Male,25-34,Silver,13,Mumbai Bandra,Mumbai,Maharashtra,West,19.0596,72.8295,75,ActivePro Rain Jacket 3,ActivePro,Sports,Outdoor,1,4893.28,0.25,3669.96,3008.96,661.0,False,
5610,2689,2025-02-11,Completed,Debit Card,Store Pickup,FESTIVE10,661,Shaurya Patel,Male,25-34,Silver,13,Mumbai Bandra,Mumbai,Maharashtra,West,19.0596,72.8295,65,LuxeLook Lipstick 5,LuxeLook,Beauty,Makeup,1,146.42,0.30000000000000004,102.49,104.71,-2.22,False,
5611,2689,2025-02-11,Completed,Debit Card,Store Pickup,FESTIVE10,661,Shaurya Patel,Male,25-34,Silver,13,Mumbai Bandra,Mumbai,Maharashtra,West,19.0596,72.8295,75,ActivePro Rain Jacket 3,ActivePro,Sports,Outdoor,1,5075.7,0.1,4568.13,3008.96,1559.17,False,
5612,2689,2025-02-11,Completed,Debit Card,Store Pickup,FESTIVE10,661,Shaurya Patel,Male,25-34,Silver,13,Mumbai Bandra,Mumbai,Maharashtra,West,19.0596,72.8295,88,SipWell Energy Drink 4,SipWell,Grocery,Beverages,1,47.91,0.15000000000000002,40.72,37.47,3.25,False,
5613,2690,2024-05-25,Completed,Wallet,Express,CLEARANCE15,236,Sai Patel,Female,18-24,Platinum,1,Delhi Connaught Place,Delhi,Delhi,North,28.6315,77.2167,57,LuxeLook Moisturizer 3,LuxeLook,Beauty,Skincare,1,1313.73,0.15000000000000002,1116.67,902.62,214.05,False,
5614,2691,2025-06-05,Completed,Debit Card,Express,NONE,274,Aadhya Singh,Female,25-34,Platinum,1,Delhi Connaught Place,Delhi,Delhi,North,28.6315,77.2167,32,UrbanNest Planter 2,UrbanNest,Home,Decor,1,14339.2,0,14339.2,7942.54,6396.66,False,
5615,2692,2025-07-16,Completed,UPI,Standard,WELCOME5,508,Sahil Khan,Male,45-54,Gold,10,Bhubaneswar Esplanade,Bhubaneswar,Odisha,East,20.2961,85.8245,17,ByteWave Bluetooth Speaker 5,ByteWave,Technology,Accessories,1,7422.2,0.1,6679.98,4349.76,2330.22,False,
5616,2693,2025-09-03,Completed,Wallet,Standard,NONE,450,Sahil Reddy,Female,45-54,Gold,16,Surat VR Mall,Surat,Gujarat,West,21.1702,72.8311,57,LuxeLook Moisturizer 3,LuxeLook,Beauty,Skincare,2,1344.06,0.1,2419.31,1805.24,614.07,False,
5617,2693,2025-09-03,Completed,Wallet,Standard,NONE,450,Sahil Reddy,Female,45-54,Gold,16,Surat VR Mall,Surat,Gujarat,West,21.1702,72.8311,40,Aurelia Jacket 4,Aurelia,Fashion,Menswear,3,3752.28,0,11256.84,7223.61,4033.23,False,
5618,2693,2025-09-03,Completed,Wallet,Standard,NONE,450,Sahil Reddy,Female,45-54,Gold,16,Surat VR Mall,Surat,Gujarat,West,21.1702,72.8311,39,ModeX Denim Jeans 3,ModeX,Fashion,Menswear,1,2899.45,0,2899.45,2281.2,618.25,False,
5619,2694,2025-01-20,Completed,Cash on Delivery,Express,NONE,109,Aadhya Khan,Female,18-24,Platinum,5,Bengaluru Indiranagar,Bengaluru,Karnataka,South,12.9784,77.6408,9,ApexDigital Ultrabook 3,ApexDigital,Technology,Laptops,3,35506.76,0.05,101194.27,59633.4,41560.87,False,
5620,2695,2025-09-17,Completed,Net Banking,Store Pickup,FESTIVE10,690,Krishna Mehta,Male,45-54,Silver,4,Lucknow Hazratganj,Lucknow,Uttar Pradesh,North,26.8467,80.9462,90,TastyCo Juice 6,TastyCo,Grocery,Beverages,1,368.03,0.25,276.02,240.4,35.62,False,
5621,2695,2025-09-17,Completed,Net Banking,Store Pickup,FESTIVE10,690,Krishna Mehta,Male,45-54,Silver,4,Lucknow Hazratganj,Lucknow,Uttar Pradesh,North,26.8467,80.9462,22,UrbanNest Air Fryer 4,UrbanNest,Home,Kitchen,2,6517.6,0.1,11731.68,9223.6,2508.08,False,
5622,2696,2024-01-30,Completed,Debit Card,Store Pickup,LOYALTY20,317,Arjun Mishra,Female,35-44,Standard,17,Indore Vijay Nagar,Indore,Madhya Pradesh,Central,22.7533,75.8937,28,Decora Dining Chair 4,Decora,Home,Furniture,1,295.08,0.05,280.33,197.25,83.08,False,
5623,2696,2024-01-30,Completed,Debit Card,Store Pickup,LOYALTY20,317,Arjun Mishra,Female,35-44,Standard,17,Indore Vijay Nagar,Indore,Madhya Pradesh,Central,22.7533,75.8937,42,NorthThread Polo Shirt 6,NorthThread,Fashion,Menswear,2,406.87,0.05,773.05,479.42,293.63,False,
5624,2697,2024-02-13,Completed,UPI,Express,CLEARANCE15,527,Rahul Sharma,Male,55+,Silver,13,Mumbai Bandra,Mumbai,Maharashtra,West,19.0596,72.8295,73,FitMax Tent 1,FitMax,Sports,Outdoor,1,890.39,0.25,667.79,673.98,-6.19,False,
5625,2698,2024-03-30,Completed,Debit Card,Standard,CLEARANCE15,343,Vihaan Singh,Female,35-44,Silver,3,Jaipur Pink City,Jaipur,Rajasthan,North,26.9124,75.7873,37,Aurelia Polo Shirt 1,Aurelia,Fashion,Menswear,1,406.43,0.25,304.82,294.42,10.4,False,
5626,2698,2024-03-30,Completed,Debit Card,Standard,CLEARANCE15,343,Vihaan Singh,Female,35-44,Silver,3,Jaipur Pink City,Jaipur,Rajasthan,North,26.9124,75.7873,43,NorthThread Dress 1,NorthThread,Fashion,Womenswear,3,705.85,0.05,2011.67,1126.23,885.44,False,
